date,ticker,clock_hour,gap_above_size,gap_above_atr_mult,gap_above_conviction,gap_above_tick_width,gap_above_distance_pct,gap_below_size,gap_below_atr_mult,gap_below_conviction,gap_below_tick_width,gap_below_distance_pct,n_gaps_above,n_gaps_below,setup_fired,side,score,tier,spy_regime,atr_14_daily,obv_state
2026-07-09,CBRG,,0.0042,0.004,MINOR,1,255.0,0.32,0.268,COMPRESSION,33,46.0,8,39,BEAR_REJECTION_PENDING,SHORT,46.0,MARGINAL,CHOP,1.1931,FALLING
2026-07-09,IRE,,1.15,0.338,CONVICTION,116,563.0,0.26,0.077,COMPRESSION,27,238.0,18,58,BEAR_REJECTION_PENDING,SHORT,86.3,CONVICTION,CHOP,3.3977,FALLING
2026-07-09,TDTH,,0.528,1.225,COMPRESSION,53,1352.0,0.0256,0.059,MINOR,3,1341.0,11,21,BULL_BOUNCE_PENDING,LONG,45.0,MARGINAL,CHOP,0.4311,RISING
2026-07-09,AXTX,,0.04,0.01,MINOR,5,1384.0,0.61,0.145,MINOR,61,38.0,11,45,CHANNEL_RECLAIM_LONG,LONG,51.0,MARGINAL,CHOP,4.21,RISING
2026-07-09,MVLL,,1.95,0.223,VACUUM,196,170.0,0.52,0.059,COMPRESSION,52,1458.0,39,66,BULL_BOUNCE_PENDING,LONG,54.7,MARGINAL,CHOP,8.7566,NEUTRAL
2026-07-09,MULL,,0.08,0.013,MINOR,9,1319.0,3.2428,0.525,CONVICTION,325,1494.0,17,39,BULL_BOUNCE_PENDING,LONG,81.0,CONVICTION,CHOP,6.1709,FALLING
2026-07-09,S,6.0,0.16,0.193,COMPRESSION,17,107.0,0.28,0.337,COMPRESSION,29,910.0,18,57,BEAR_REJECTION_PENDING,SHORT,52.8,MARGINAL,CHOP,0.8311,RISING
2026-07-09,IOTR,6.0,0.3351,0.866,COMPRESSION,34,129.0,0.0065,0.017,MINOR,1,57.0,9,6,BULL_BOUNCE_PENDING,LONG,42.0,MARGINAL,CHOP,0.3871,RISING
2026-07-09,RBRK,6.0,0.89,0.19,COMPRESSION,90,311.0,1.67,0.357,CONVICTION,168,1143.0,21,48,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,4.682,RISING
2026-07-09,ASX,6.0,0.01,0.003,MINOR,2,333.0,0.13,0.039,COMPRESSION,14,1042.0,21,70,BULL_BOUNCE_PENDING,LONG,56.4,MARGINAL,CHOP,3.3142,FALLING
2026-07-09,WRAP,,0.1,0.583,MINOR,11,234.0,0.07,0.408,COMPRESSION,8,1345.0,11,24,BULL_BOUNCE,LONG,66.6,CONVICTION,CHOP,0.1716,RISING
2026-07-09,MARA,6.0,0.02,0.015,MINOR,3,461.0,0.175,0.129,COMPRESSION,18,861.0,41,21,BULL_BOUNCE_PENDING,LONG,61.3,CONVICTION,CHOP,1.3519,FALLING
2026-07-09,FBRX,,0.54,0.229,MINOR,54,1313.0,0.09,0.038,COMPRESSION,9,1274.0,28,9,BULL_BOUNCE_PENDING,LONG,64.0,CONVICTION,CHOP,2.3546,RISING
2026-07-09,NBIL,,0.02,0.002,MINOR,2,296.0,0.66,0.065,COMPRESSION,66,223.0,12,54,BULL_BOUNCE_PENDING,LONG,62.4,CONVICTION,CHOP,10.1835,FALLING
2026-07-09,SMCX,,0.17,0.112,MINOR,17,490.0,0.2,0.132,MINOR,20,203.0,15,47,BEAR_REJECTION_PENDING,SHORT,58.4,MARGINAL,CHOP,1.5199,FALLING
2026-07-09,LITX,,0.04,0.008,COMPRESSION,4,1493.0,2.7933,0.527,CONVICTION,280,1136.0,33,59,BULL_BOUNCE_PENDING,LONG,41.0,MARGINAL,CHOP,5.3043,NEUTRAL
2026-07-09,LRCX,6.0,0.2,0.006,COMPRESSION,20,1302.0,9.275,0.293,CONVICTION,928,793.0,27,71,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,CHOP,31.636,FALLING
2026-07-09,KEEL,6.0,0.01,0.015,MINOR,1,65.0,0.01,0.015,COMPRESSION,1,172.0,25,42,BEAR_REJECTION_PENDING,SHORT,50.0,MARGINAL,CHOP,0.6816,NEUTRAL
2026-07-09,IONS,,15.2,3.972,VACUUM,1520,336.0,0.24,0.063,COMPRESSION,25,572.0,20,12,BULL_BOUNCE_PENDING,LONG,58.2,MARGINAL,CHOP,3.827,RISING
2026-07-09,AMDL,,1.85,0.186,CONVICTION,185,81.0,2.3741,0.239,VACUUM,238,42.0,57,52,BULL_BOUNCE_PENDING,LONG,56.1,MARGINAL,CHOP,9.9366,NEUTRAL
2026-07-09,VKTX,6.0,3.0,1.167,CONVICTION,300,770.0,0.38,0.148,COMPRESSION,39,230.0,23,32,BEAR_REJECTION_PENDING,SHORT,47.5,MARGINAL,CHOP,2.5716,FALLING
2026-07-09,NET,6.0,0.1,0.008,MINOR,11,35.0,2.05,0.161,CONVICTION,205,1219.0,1,53,BULL_BOUNCE_PENDING,LONG,53.0,MARGINAL,CHOP,12.7499,RISING
2026-07-09,AAPL,,0.11,0.013,MINOR,12,83.0,0.41,0.047,COMPRESSION,42,17.0,15,49,BULL_BOUNCE_PENDING,LONG,50.5,MARGINAL,CHOP,8.7378,RISING
2026-07-09,RKLX,,2.45,0.344,CONVICTION,246,1008.0,0.0001,0.0,MINOR,1,1225.0,22,30,BEAR_REJECTION_PENDING,SHORT,75.9,CONVICTION,CHOP,7.1129,NEUTRAL
2026-07-09,BEX,,0.9685,0.064,MINOR,97,780.0,2.5124,0.167,VACUUM,252,247.0,15,36,BEAR_REJECTION_PENDING,SHORT,46.0,MARGINAL,CHOP,15.0483,FALLING
2026-07-09,AEHR,6.0,0.07,0.007,MINOR,8,115.0,1.05,0.102,VACUUM,105,227.0,35,59,BULL_BOUNCE_PENDING,LONG,58.2,MARGINAL,CHOP,10.2932,NEUTRAL
2026-07-09,GMEX,6.0,0.11,0.149,MINOR,11,733.0,0.02,0.027,COMPRESSION,2,259.0,30,10,BEAR_REJECTION_PENDING,SHORT,57.2,MARGINAL,CHOP,0.7393,FALLING
2026-07-09,NEBX,,0.1,0.01,MINOR,11,1207.0,1.0766,0.103,VACUUM,108,1348.0,17,63,BULL_BOUNCE_PENDING,LONG,66.0,CONVICTION,CHOP,10.4239,FALLING
2026-07-09,ALNY,6.0,1.81,0.135,CONVICTION,182,480.0,37.245,2.782,CONVICTION,3725,508.0,6,21,BULL_BOUNCE_PENDING,LONG,48.2,MARGINAL,CHOP,13.3861,RISING
2026-07-09,NBIS,6.0,17.986,0.659,CONVICTION,1799,897.0,23.425,0.859,CONVICTION,2343,755.0,21,41,BULL_BOUNCE_PENDING,LONG,57.2,MARGINAL,CHOP,27.2769,FALLING
2026-07-09,NVTS,6.0,0.522,0.283,MINOR,53,280.0,0.03,0.016,COMPRESSION,4,411.0,33,29,BULL_BOUNCE_PENDING,LONG,40.0,MARGINAL,CHOP,1.8452,NEUTRAL
2026-07-09,TDOC,6.0,0.08,0.175,COMPRESSION,9,400.0,0.01,0.022,COMPRESSION,1,677.0,21,41,BULL_BOUNCE_PENDING,LONG,68.0,CONVICTION,CHOP,0.4583,RISING
2026-07-09,JNJ,,0.9399,0.143,COMPRESSION,94,18.0,1.8,0.273,CONVICTION,181,237.0,45,114,BEAR_REJECTION_PENDING,SHORT,59.3,MARGINAL,CHOP,6.5932,RISING
2026-07-09,LUCY,,0.0096,0.05,MINOR,1,530.0,0.25,1.309,COMPRESSION,25,788.0,11,13,BULL_BOUNCE_PENDING,LONG,54.0,MARGINAL,CHOP,0.191,RISING
2026-07-09,UNH,6.0,4.35,0.428,CONVICTION,436,528.0,0.46,0.045,COMPRESSION,46,76.0,11,78,BEAR_REJECTION_PENDING,SHORT,80.2,CONVICTION,CHOP,10.1671,FALLING
2026-07-09,TRNR,,0.25,0.391,COMPRESSION,25,482.0,0.43,0.672,COMPRESSION,44,383.0,34,28,BEAR_REJECTION_PENDING,SHORT,56.0,MARGINAL,CHOP,0.6402,FALLING
2026-07-09,ASTX,,1.02,0.243,CONVICTION,102,770.0,0.06,0.014,MINOR,6,55.0,32,47,BULL_BOUNCE_PENDING,LONG,40.0,MARGINAL,CHOP,4.202,FALLING
